SKU,Name,Brand,CPUSPEED,Model,FullCPUDescription,RAM,DRIVE,Colour,Touch,Resolution,Screen Size (Laptop Only),Chipset/GPU Model,Series
4562,Dell Latitude 7430 Touch Laptop | Intel i7 1265U 1.8GHz | 32GB RAM | 512GB SSD | Win 11 Black - B Grade,Dell,1.8,Dell Latitude 7430,12th Gen Intel(R) Core(TM) i7-1265U,32,512,Black,y,1920 x 1080,14,,
4563,Dell Latitude 5330 Laptop | Intel i5 1235U 1.3GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Dell,1.3,Dell Latitude 5330,12th Gen Intel(R) Core(TM) i5-1235U,16,512,Silver,n,1920 x 1080,13,,
4564,LENOVO ThinkPad X1 Carbon Gen 9 Laptop | Intel i7-1165G7 2.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,2.8,LENOVO ThinkPad X1 Carbon Gen 9,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,16,512,Black,n,1920 x 1200,14,,
4565,HP EliteBook 840 G7 Notebook PC Laptop | Intel i7-10510 1.8GHz | 8GB RAM | 256GB SSD | Win 11,HP,1.8,HP EliteBook 840 G7 Notebook PC,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,256,Silver,n,1920 x 1080,14,,
4566,LENOVO ThinkPad X1 Carbon Gen 8 Laptop | Intel i5-10210 1.6GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,1.6,LENOVO ThinkPad X1 Carbon Gen 8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,16,512,Black,n,1920 x 1080,14,,
4568,Lenovo ThinkCentre M720q TINY PC Intel i5 9400T 6C 16GB RAM 256Gb SSD inc.USB WiFi,Lenovo,1.8,M720Q,Intel i5 9400T 1.8GHz 6 Cores/ 6 Threads 3.4GHz Boost,16,256,,y,,0,,
4569,Lenovo ThinkCentre M70q Gen3 TINY Intel i7 12700T 12C 16GB RAM 512Gb SSD WiFi BT,Lenovo,1.4,M70q Gen 3,"Intel i7 12700T 1.4GHz 12 Cores/ 20 Threads, 4.7GHz Boost",16,512,,y,,0,,
4570,Lenovo ThinkCentre M70s Gen3 SFF Intel i7 12700 12C 16GB RAM 512Gb SSD USB-WiFi,Lenovo,1.6,M70s,"Intel i7 12700 1.6GHz 12 Cores/ 20 Threads, 4.9GHz Boost",16,512,,n,,0,,
4572,Dell Precision 5550 Laptop | Intel W-10855M 2.8GHz T2000 | 64GB RAM | 1TB SSD | Win 11 - B Grade,Dell,2.8,Dell Precision 5550,Intel(R) Xeon(R) W-10855M CPU @ 2.80GHz,64,1024,Silver,n,1920 x 1200,16,Quadro T2000,
4573,Lenovo ThinkCentre M70q TINY Intel i7 10700T 8C 16GB RAM 512Gb SSD WiFi BT,Lenovo,2,M70q,"Intel i7 10700T 2GHz 8 Cores/ 16 Threads, 4.5GHz Boost",16,512,,n,,0,,
4574,Lenovo ThinkCentre M70q TINY Intel i7 10700T 8C 8GB RAM 256Gb SSD WiFi BT,,2,M70q,"Intel i7 10700T 2GHz 8 Cores/ 16 Threads, 4.5GHz Boost",8,256,,n,,0,,
4575,Microsoft Surface Pro 8 Laptop | Intel i5 1135G7 2.4GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,Microsoft,2.4,Microsoft Surface Pro 8,Intel i5-1135G7 @ 2.40GHz,8,256,Black,y,2880 x 1920,13,,
4576,HP EliteBook 840 G7 Notebook PC Laptop | Intel i7 10510 1.8GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.8,HP EliteBook 840 G7 Notebook PC,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,256,Silver,n,1920 x 1080,14,,
4577,HP EliteBook 840 G8 Laptop | Intel i5 1135G7 2.4GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,2.4,HP EliteBook 840 G8 Notebook PC,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,16,256,Silver,n,1920 x 1080,14,,
4578,Dell Latitude 7450 Laptop | Intel Ultra 7 165U 2.1GHz | 32GB RAM | 256GB SSD | Win 11,Dell,2.1,Dell Latitude 7450,Intel(R) Core(TM) Ultra 7 165U,32,256,Silver,y,1920 x 1200,14,,
4579,HP EliteBook 840 G7 Notebook PC Laptop | Intel i7 10610 1.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,HP,1.8,HP EliteBook 840 G7 Notebook PC,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,512,Silver,n,1920 x 1080,14,,
4581,Lenovo T14 Gen 1 Laptop | Intel i5 10210 1.6GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,LENOVO,1.6,Lenovo T14 Gen 1,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,16,256,Black,n,1920 x 1080,14,,
4582,Lenovo ThinkCentre M720q TINY PC Intel i5 9400T 6C 32GB RAM 512SSD WiFi BT,Lenovo,1.8,M720q,Intel i5 9400T 1.8GHz 6 Cores/ 6 Threads 3.4GHz Boost,32,512,,n,,0,,
4583,"IBM System x3250 M6 Server | Intel Xeon E3-1240v5, 4C, 32GB RAM, 4x 8Tb HDD",Lenovo,3.5,3250 M6,"Intel Xeon E3-1240 v5 @ 3.5GHz 4 Cores/ 8 Threads, 3.9GHz Boost",32,0,,n,,0,,
4584,Lenovo SystemX 3650 M5 2x Intel Xeon E5-2699v3 18C 512Gb RAM 2x 960Gb SSD 10Gbe,Lenovo,2.3,3650 M5,"Intel Xeon E5-2699v3 @2.3GHz 18 Cores/ 36 Threads, 3.6Ghz Boost",512,960,,y,,0,,
4586,Dell XPS 13 9370 Laptop | Intel i7 8550U 1.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Dell,1.8,Dell XPS 13 9370,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,16,512,Silver,n,3840 x 2160,13,,
4588,Dell Latitude 7420 2-IN-1 Laptop | Intel i5-1135G7 2.4GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,2.4,Dell Latitude 7420,"Intel i5-1135G7 2.4GHz, up to 4.2GHz, (4 Cores, 8 Threads)",16,256,Silver,n,1920 x 1080,14,,
4589,Lenovo X13 Yoga Gen 1 Laptop | Intel i5 10310 1.7GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,1.7,Lenovo X13 Yoga Gen 1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,16,512,Black,n,3840 x 2160,13,,
4591,Dell Latitude 7420 2-IN-1 Laptop | Intel i5-1135G7 2.4GHz | 16GB RAM | 256GB SSD | Win 11,Dell,2.4,Dell Latitude 7420,"Intel i5-1135G7 2.4GHz, up to 4.2GHz, (4 Cores, 8 Threads)",16,256,Silver,n,1920 x 1080,14,,
4592,LENOVO T14 Gen 1 Laptop | Intel i7 10510 2.3GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,2.3,Lenovo T14 Gen 1,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,14,,
4593,Lenovo T14 Gen 1 Laptop | Intel i7 10510 2.3GHz | 32GB RAM | 512GB SSD | Win 11,LENOVO,2.3,Lenovo T14 Gen 1,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,32,512,Black,y,1920 x 1080,14,,
4595,Lenovo X1 Yoga Gen 5 Laptop | Intel i7 10510 2.3GHz | 16GB RAM | 256GB SSD | Win 11,LENOVO,2.3,Lenovo X1 Yoga Gen 5,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,256,Silver,n,1920 x 1080,14,,
4596,Cisco Router ISR 4461 | New in Box - never deployed,Cisco,0,ISR 4461,,0,0,,n,,0,,
4597,"HP ZBook 17 G6 Laptop | Intel i7 9850H 2.6GHz | Quadro RTX 5000 | 64GB RAM | 1,024GB SSD | Win 11 - B Grade",HP,2.6,HP ZBook 17 G6,Intel(R) Core(TM) i7-9850H CPU @ 2.60GHz,64,1024,Silver,n,1920 x 1080,17,RTX 5000 ,
4600,HP EliteBook 840 G7 Notebook PC Laptop | Intel i5 10210 1.6GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.6,HP EliteBook 840 G7 Notebook PC,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,16,256,Silver,n,1920 x 1080,14,,
4601,HP ProBook 450 G8 Laptop | Intel i7 1165G7 2.8GHz | 16GB RAM | 512GB SSD | Win 11,HP,2.8,HP ProBook 450 G8 Notebook PC,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,16,512,Silver,n,1920 x 1080,15,,
4602,LENOVO X1 Carbon Gen 9 Laptop | Intel i7 1185G 3.0GHz | 32GB RAM | 256GB SSD | Win 11,LENOVO,3,LENOVO X1 Carbon Gen 9,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,32,256,Black,n,1920 x 1200,14,,
4603,HP EliteBook x360 830 G6 Laptop | Intel i7 8665U 2.1GHz | 32 GB RAM | 256GB SSD | Win 11 - B Grade,HP,2.11,HP EliteBook x360 830 G6,Intel(R) Core(TM) i7-8665U CPU @ 2.11GHz,32,256,Silver,y,1920 x 1080,13,,
4605,"HP HP EliteBook 840 G7 Notebook PC Laptop | Intel i5 10210 2.11GHz | 8 GB RAM | 256GB,14GB SSD | Win 11 - B Grade",HP,2.11,HP HP EliteBook 840 G7 Notebook PC,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,8,25614,Silver,y,1920 x 1080,14,,
4606,"Western Digital 12Tb SAS Hard Drive | 3.5"" | 12GBs | USED | NOT for PC",Western Digital,0,HUH721212AL5200,,0,0,,n,,0,,
4607,HP EliteDesk 800 G6 MINI PC Intel i5 10500T 6C 16GB RAM 480Gb SSD WiFi BT W11,HP,2.3,800 G6,Intel i5 10500T 2.3GHz 6 Cores / 12 Threads 3.8GHz Boost,16,480,,n,,0,,
4608,"Dell Optiplex 7080 SFF PC i5 10500 6C 16GB RAM 480GB M.2, 4Tb HDD W11 WiFi BT",Dell,3.1,7080,"Intel i5 10500 @ 3.1GHz 6 Cores/ 12 Threads, 4.5GHz Boost",16,480,,n,,0,Nvidia Quadro P1000,
4609,Lenovo ThinkCentre M70t Tower PC i3 10100 8GB RAM 256GB M.2 6Tb HDD BT WiFi W11,Lenovo,3.6,M70t ,"Intel i3 10100 @ 3.6GHz 4 Cores/ 8 Threads, 4.3GHz Boost",8,256,,n,,0,,
4610,"Lenovo ThinkCentre Touchscreen AIO, M70q i5 10400T 6C 8GB RAM 256GB M.2 W11 WiFi",Lenovo,2,M70q,"Intel i5 10400T 2.0GHz 6 Cores/ 12 Threads, 3.6GHz Boost",8,256,,n,,0,,
4611,"Lenovo ThinkCentre Touchscreen AIO, M70q i7 10700T 8C 16GB RAM 256GB M.2 W11 WiFi",Lenovo,2,M70q,"Intel i7 10700T 2.0GHz 8 Cores/ 16 Threads, 4.5GHz Boost",16,256,,n,,0,,
4612,Lenovo ThinkSystem SR650 1x Intel Xeon Silver 4208 8C 64Gb RAM 7x 12Tb HDD 10GBe,Lenovo,2.1,SR650,"Intel Xeon Silver 4208 @2.1GHz 8 Cores/ 16 Threads, 3.2Ghz Boost",64,240,,n,,0,,
4613,"Apple MacBook Pro 14"" 2021 A2442 | M1 MAX Chip 64GB RAM | 2TB SSD | New Battery/Keyboard + Screen",Apple,3.2,A2442,Apple M1 chip,64,2000,,n,,14,,MacBook Pro
4614,"Dell Precision 3431 Intel i9 9900 8C 32GB RAM 512GB M.2 SSD, 6TB HDD WFI W11",Dell,3.1,3431,"Intel i9 9900 @ 3.1GHz, 8 Cores/ 16 Threads, 5.0GHz Boost",32,512,,n,,0,Nvidia Quadro P1000,
4615,Dell Latitude 5340 Laptop | Intel i5-1335U 1.3GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,1.3,Dell Latitude 5340,Intel i5-1335U @ 1.3GHz,16,256,Silver,n,1920 x 1080,13,,
4616,Dell Latitude 7410 Laptop | Intel i7 10610 2.3GHz | 16GB RAM | 512GB SSD | Win 11,Dell,2.3,Dell Latitude 7410,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,512,Black,y,1920 x 1080,14,,
4617,"Dell Precision 7550 Laptop | Intel W-10855M 2.8GHz | T2000 | 32GB RAM | 1,024GB SSD | Win 11",Dell,2.8,Dell Precision 7550,Intel(R) Xeon(R) W-10855M CPU @ 2.80GHz,32,1024,Silver,n,1920 x 1080,15,,
4618,Dell Latitude 5410 Laptop | Intel i7 10610 2.3GHz | 16 GB RAM | 512GB SSD | Win 11,Dell,2.3,Dell Latitude 5410,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,512,,n,1920 x 1080,14,,
4619,Dell Latitude 7520 Laptop | Intel i5 1145G7 2.6GHz | 8GB RAM | 256GB SSD | Win 11,Dell,2.6,Dell Latitude 7520,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,8,256,Black,n,1920 x 1080,15,,
4620,HP EliteBook x360 1040 G6 Laptop | Intel i7 8565U 1.8GHz | 16GB RAM | 512GB SSD | Win 11,HP,1.8,HP EliteBook x360 1040 G6,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,16,512,Silver,y,1920 x 1080,14,,
4621,HP Elite Mini 800 G9 PC Intel i5 12500T 6C 8GB RAM 256Gb SSD WiFi BT W11,HP,2,600 G9,Intel i5 12500T 2.0GHz 6 Cores / 12 Threads 4.4GHz Boost,8,256,,y,,0,,
4622,HP EliteBook x360 1040 G6 Laptop | Intel i7 8565U 1.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,HP,1.8,HP EliteBook x360 1040 G6,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,16,512,Silver,n,1920 x 1080,14,,
4623,"HP ProDesk 600 G6 Desktop i5 10500 6C 16Gb RAM 256Gb M.2 & 4Tb HDD, W11, USB WiFi",HP,3.1,600 G6,Intel i5 10500 3.1GHz 6 Cores/ 12 Threads 4.5GHz Boost,16,256,,n,,0,,
4624,HP EliteBook x360 1040 G8 Laptop | Intel i5 1135G7 2.4GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,2.4,HP EliteBook x360 1040 G8 Notebook PC,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,16,256,Silver,y,1920 x 1080,14,,
4625,HP EliteBook x360 1040 G7 Laptop | Intel i7 10610 2.3GHz | 16GB RAM | 512GB SSD | Win 11,HP,2.3,HP EliteBook x360 1040 G7 Notebook PC,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,512,Silver,n,1920 x 1080,14,,
4626,HP EliteBook 850 G7 Notebook PC Laptop | Intel i5-10210 1.6GHz | 16GB RAM | 256GB SSD | Win 11,HP,1.6,HP EliteBook 850 G7 Notebook PC,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,16,256,Silver,n,1920 x 1080,15,,
4627,HP EliteBook 850 G7 Laptop | Intel i5 10210 1.6GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.6,HP EliteBook 850 G7 Notebook PC,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,16,256,Silver,y,1920 x 1080,15,,
4628,HP HP EliteBook 650 15.6 inch G9 Notebook PC Laptop | Intel i7 1255U 1.7GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,HP,1.7,HP EliteBook 650 G9 Notebook PC,12th Gen Intel(R) Core(TM) i7-1255U,16,512,Silver,y,1920 x 1080,15,,
4629,Lenovo ThinkPad X1 Yoga 4th Laptop | Intel i7-10510 2.3GHz | 16 GB RAM | 512GB SSD | Win 11,Lenovo,2.3,Lenovo ThinkPad X1 Yoga 4th,Intel(R) Core(TM) i7-10510U CPU @ 2.30GHz,16,512,Silver,y,2560 x 1440,14,,
4630,Laptop | Intel 2.3GHz | 16 GB RAM | 256GB SSD | Win 11,Dell,2.3,,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,256,,n,1920 x 1080,14,,
4634,HP EliteBook 830 G5 Laptop | Intel i5 8350U 1.9GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.9,HP EliteBook 830 G5,Intel(R) Core(TM) i5-8350U CPU @ 1.90GHz,8,256,Silver,y,1920 x 1080,13,,
4635,HP EliteBook 830 G6 Laptop | Intel i7-8565U 1.8GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.8,HP EliteBook 830 G6,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,8,256,Silver,n,1920 x 1080,13,,
4638,"Dell UltraSharp UP3017 30"" TFT LCD Monitor | 2560 x 1600 16:10",Dell,0,UP3017,,0,0,,n,,0,,
4639,Dell Precision 3450 Intel i9 10900 10C 32GB RAM 512GB M.2 SSD 8TB HDD WiFi BT W11,Dell,2.8,Precision 3450,"Intel i9 10900 @ 2.8GHz, 10 Cores/ 20 Threads, 5.2GHz Boost",32,512,,n,,0,Nvidia Quadro P1000,
4640,Lenovo X1 Yoga 4th Gen Laptop | Intel i7 10510U 2.3GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,2.3,Lenovo X1 Yoga Gen 4,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,512,Silver,n,2560 x 1440,14,,
4641,"HP ZBook 15 G6 Workstation Laptop | Intel i7 9750H 2.6GHz | NVIDIA Quadro T1000 | 16 GB RAM | 512GB SSD, 1TB HDD | Win 11 - B Grade",HP,2.6,HP ZBook 15 G6,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,16,512,Silver,n,1920 x 1080,15,Quadro T1000,
4642,ARRI L7-T LED Stage Lights - pallet of 8x lights - contact us for freight,ARRI,0,ARRI L7-T,,0,0,,y,,0,,
4643,Dell Precision 3440 Intel i9 10900 10C 32GB RAM 512GB M.2 SSD 8TB HDD WiFi BT W11,Dell,2.8,3440,"Intel i9 10900 @ 2.8GHz, 10 Cores/ 20 Threads, 5.2GHz Boost",32,512,,n,,0,Nvidia Quadro P1000,
4644,Microsoft Surface Laptop 4 Laptop | Intel AMD Ryzen 5 Microsoft Surface (R) Edition 2.2GHz | 8 GB RAM | 256GB SSD | Win 11 - B Grade,Microsoft,2.2,Microsoft Surface Laptop 4,AMD Ryzen 5 Microsoft Surface (R) Edition,8,256,,n,2256 x 1504,14,,
4645,Dell Latitude 7420 Laptop | i7 1165G7 2.8GHz | 16GB RAM | 512GB SSD | Win 11,Dell,2.8,Dell Latitude 7420,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,16,512,Black,n,1920 x 1080,14,,
4646,Dell Latitude 7420 Laptop | Intel i7 1165G7 2.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Dell,2.8,Dell Latitude 7420,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,16,512,Black,n,1920 x 1080,14,,
4647,Lenovo ThinkStation P3 TINY Intel i5 13500 14C 16GB RAM 512Gb SSD WiFi BT,Lenovo,1.8,P3,"Intel i5 13500 1.8GHz 14 Cores/ 20 Threads, 4.8GHz Boost",16,512,,n,,0,,
4648,Dell Latitude 7420 Laptop | i7 1185G7 3GHz | 32GB RAM | 256GB SSD | Win 11 | B Grade,Dell,3,Dell Latitude 7420,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,32,256,Black,y,1920 x 1080,14,,
4649,"HP ProDesk 600 G6 Mini Desktop PC i5 10500 6C, 8Gb RAM, 256Gb M.2, W11 WiFi BT",HP,3.1,600 G6,Intel i5 10500 3.1GHz 6 Cores/ 12 Threads 4.5GHz Boost,8,256,,n,,0,,
4650,"Dell Optiplex 7080 SFF PC i5 10500 6C 8GB RAM 256GB M.2, W11 inc. USB WiFi",Dell,3.1,7080,Intel i5 10500 6 Cores/ 12 Threads @ 3.1GHz and 4.5GHz Boost,0,256,,y,,0,,
4651,Dell XPS 15 7590 Touch Laptop | Intel i7 9750H 2.59GHz | 16 GB RAM | 512GB SSD | Win 11,Dell,2.6,Dell XPS 15 7590,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,16,512,Silver,n,3840 x 2160,15,GTX 1650 ,
4652,Dell Latitude 5330 Laptop | Intel i5 1245U 1.6GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,1.6,Dell Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,16,256,Silver,n,1920 x 1080,13,,
4653,Dell Latitude 5330 Laptop | Intel i7 1265U 1.8GHz | 32 GB RAM | 512GB SSD | Win 11 - B Grade,Dell,1.8,Dell Latitude 5330,12th Gen Intel(R) Core(TM) i7-1265U,32,512,Silver,n,1920 x 1080,13,,
4655,Lenovo T490 Laptop | Intel i7 8665U 1.8GHz | 16GB RAM | 256GB SSD | Win 11,LENOVO,1.8,Lenovo T490,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,16,256,Black,y,1920 x 1080,14,,
4656,Lenovo T14 Gen 1 Laptop | Intel i7 10510U 1.8GHz | 16 GB RAM | 512GB SSD | Win 11,LENOVO,1.8,Lenovo T14 Gen 1,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,14,,
4657,Lenovo ThinkPad X1 Carbon 7th Gen Laptop | Intel i7 8565U 1.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,1.8,Lenovo X1 Carbon 7th Gen,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,14,,
4658,Panasonic FZG1-2 Toughpad Laptop | Intel i5 4310U 2GHz | 8 GB RAM | 256GB SSD | Win 10 - B Grade,Panasonic,2,Panasonic FZG1-2,Intel(R) Core(TM) i5-4310U CPU @ 2.00GHz,8,256,Silver,n,1920 x 1200,10,,
4660,"Lenovo T15 Gen 1 Laptop | Intel i7 10510U 2.3GHz | 32GB RAM | 1,024GB SSD | Win 11",LENOVO,2.3,Lenovo T15 Gen 1,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,32,1024,Black,n,1920 x 1080,15,,
4662,Lenovo ThinkPad T15 Gen 1 Laptop | Intel i7 10610U 2.3GHz | 32GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,2.3,Lenovo T15 Gen 1,Intel(R) Core(TM) i7-10610U CPU @ 2.3GHz,32,512,Black,n,1920 x 1080,15,,
4663,"Microsoft Surface Laptop 3 15"" | Intel i7 1065G7 1.5GHz | 16GB RAM | 256GB SSD | Win 11",Microsoft,1.5,Microsoft Surface Laptop 3,Intel(R) Core(TM) i7-1065G7 CPU @ 1.50GHz,16,256,Silver black,n,2496 x 1664,15,,
4664,"Dell OEM R730xd 1x Intel Xeon E5-2699v3 18C, 256GB RAM, 16x 8TB, 2x 120GB SSD",Dell EMC,2.3,R730xd,"Intel Xeon E5-2699 v3 2.3GHz 18 Cores/ 36 Threads, 3.6GHz Boost",256,120,,n,,0,,
4665,Microsoft Surface Laptop 4 | Intel i7 1185G7 3.0GHz | 16 GB RAM | 512GB SSD | Win 11 - Black,Microsoft,3,Microsoft Surface Laptop 4,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,16,512,Black,y,2256 x 1504,14,,
4667,Lenovo ThinkPad T15 Gen 1 Laptop | Intel i7 10610U 2.3GHz | 16GB RAM | 512GB SSD | Win 11,LENOVO,2.3,Lenovo ThinkPad T15 Gen 1,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,15,,
4668,Microsoft Surface Laptop 5 | Intel i5 1245U 2.5GHz | 8GB RAM | 256GB SSD | Win 11,Microsoft,2.5,Microsoft Surface Laptop 5,12th Gen Intel(R) Core(TM) i5-1245U,8,256,Black,y,2256 x 1504,14,,
4669,"Microsoft Surface Laptop 3 Laptop | Intel i7 1065G7 1.5GHz | 32 GB RAM | 1,024GB SSD | Win 11 - B Grade",Microsoft,1.5,Microsoft Surface Laptop 3,Intel(R) Core (TM) i7-1065G7 CPU @ 1.50GHz,32,1024,Black,y,2496 x 1664,15,,
4670,Microsoft Surface Laptop 4 | Intel i7 1185G7 3.0GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Microsoft,3,Microsoft Surface Laptop 4,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,16,512,Black,y,2496 x 1664,15,,
4671,Dell Precision 7540 Laptop | Intel i9 9980HK 2.4GHz | NVIDIA T2000 | 32GB RAM | 512GB SSD | Win 11,Dell,2.4,Dell Precision 7540,Intel(R) Core(TM) i9-9980HK CPU @ 2.40GHz,32,512,Black,n,1920 x 1080,15,Quadro T2000,
4672,Lenovo T16 Laptop | Intel i7 1355U 1.7GHz | 32GB RAM | 512GB SSD | Win 11 - B Grade,Lenovo,1.7,Lenovo T16 Gen 2,13th Gen Intel(R) Core(TM) i7-1355U,32,512,Black,n,1920 x 1200,16,,
4673,"HP All-In-One 27"" Ryzen 3-4300U 8GB RAM, 512GB SSD, Windows 11 Home, WiFi BT",HP,2.7,"All-In-One 27""","AMD Ryzen 3 4300U @2.7Ghz, 4 Cores/ 4 Threads, 3.7GHz Boost",8,512,,n,,0,,
4674,HP Elite x2 G4 Laptop | Intel i7 8565U 1.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,HP,1.8,HP Elite x2 G4,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,16,512,Silver,n,1920 x 1280,12,,
4675,Microsoft Surface Laptop Studio Laptop | Intel i7 11370H 3.3GHz | 16 GB RAM | 512GB SSD | Win 11 - B Grade,Microsoft,3.3,Microsoft Surface Laptop Studio,11th Gen Intel(R) Core(TM) i7-11370H @ 3.30GHz,16,512,Silver,n,2400 x 1600,14,,
4677,Microsoft Surface Laptop 5 | Intel i7 1265U 2.7GHz | 16GB RAM | 512GB SSD | Win 11,Microsoft,2.7,Microsoft Surface Laptop 5,12th Gen Intel(R) Core(TM) i7-1265U,16,512,Black,n,2256 x 1504,14,,
4678,HP EliteBook 630 G9 Laptop | Intel i5 1235U 1.3GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,HP,1.3,HP EliteBook 630 13 inch G9 Notebook PC,12th Gen Intel(R) Core(TM) i5-1235U,16,256,Silver,n,1920 x 1080,13,,
4680,HP EliteBook 830 G8 Laptop | Intel i5 1145G7 2.6GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,HP,2.6,HP EliteBook 830 G8 Notebook PC,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,8,256,Silver,n,1920 x 1080,13,,
4681,Lenovo T590 Laptop | Intel i7 8565U 1.9GHz | 32GB RAM | 1TB SSD | Win 11,LENOVO,1.9,LENOVO T590,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,32,1024,Black,n,1920 x 1080,15,,
4683,HP ZBook Firefly G8 Mobile Workstation Laptop | Intel i7 1165G7 2.8GHz| Quadro T500 | 32 GB RAM | 512GB SSD | Win 11 - B Grade,HP,2.8,HP ZBook Firefly G8 Mobile Workstation PC,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,32,512,Silver,n,1920 x 1080,15,Quadro T500,
4685,HP EliteBook 840 G8 Laptop | Intel i7 1185G7 3.0GHz | 16GB RAM | 512GB SSD | Win 11,HP,3,HP EliteBook 840 G8 Notebook PC,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,16,512,Silver,n,1920 x 1080,14,,
4686,HP EliteBook 1050 G1 Laptop | Intel i7 8750H 2.2GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,HP,2.2,HP EliteBook 1050 G1,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,16,512,Silver,n,1920 x 1080,15,,
